"bill","policy","sponsor","cosponsors"
"S_3059","Housing and Community Development","Sen. Shaheen, Jeanne [D-NH]","Sen. Shaheen, Jeanne [D-NH]"
"S_306","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Markey, Edward J. [D-MA]"
"S_306","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Blumenthal, Richard [D-CT]"
"S_306","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Hirono, Mazie K. [D-HI]"
"S_306","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Durbin, Richard J. [D-IL]"
"S_306","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Booker, Cory A. [D-NJ]"
"S_306","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Baldwin, Tammy [D-WI]"
"S_306","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. King, Angus S., Jr. [I-ME]"
"S_306","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Leahy, Patrick J. [D-VT]"
"S_306","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Gillibrand, Kirsten E. [D-NY]"
"S_3060","Public Lands and Natural Resources","Sen. McSally, Martha [R-AZ]","Sen. McSally, Martha [R-AZ]"
"S_3061","Housing and Community Development","Sen. Shaheen, Jeanne [D-NH]","Sen. Shaheen, Jeanne [D-NH]"
"S_3062","Environmental Protection","Sen. Casey, Robert P., Jr. [D-PA]","Sen. Durbin, Richard J. [D-IL]"
"S_3062","Environmental Protection","Sen. Casey, Robert P., Jr. [D-PA]","Sen. Reed, Jack [D-RI]"
"S_3062","Environmental Protection","Sen. Casey, Robert P., Jr. [D-PA]","Sen. Merkley, Jeff [D-OR]"
"S_3062","Environmental Protection","Sen. Casey, Robert P., Jr. [D-PA]","Sen. Feinstein, Dianne [D-CA]"
"S_3062","Environmental Protection","Sen. Casey, Robert P., Jr. [D-PA]","Sen. Van Hollen, Chris [D-MD]"
"S_3063","Crime and Law Enforcement","Sen. Cardin, Benjamin L. [D-MD]","Sen. Blumenthal, Richard [D-CT]"
"S_3064","International Affairs","Sen. Wicker, Roger F. [R-MS]","Sen. Shaheen, Jeanne [D-NH]"
"S_3064","International Affairs","Sen. Wicker, Roger F. [R-MS]","Sen. Gardner, Cory [R-CO]"
"S_3064","International Affairs","Sen. Wicker, Roger F. [R-MS]","Sen. Lankford, James [R-OK]"
"S_3064","International Affairs","Sen. Wicker, Roger F. [R-MS]","Sen. Tillis, Thom [R-NC]"
"S_3064","International Affairs","Sen. Wicker, Roger F. [R-MS]","Sen. Ernst, Joni  [R-IA]"
"S_3064","International Affairs","Sen. Wicker, Roger F. [R-MS]","Sen. Hassan, Margaret Wood [D-NH]"
"S_3064","International Affairs","Sen. Wicker, Roger F. [R-MS]","Sen. Braun, Mike  [R-IN]"
"S_3064","International Affairs","Sen. Wicker, Roger F. [R-MS]","Sen. Young, Todd [R-IN]"
"S_3064","International Affairs","Sen. Wicker, Roger F. [R-MS]","Sen. Toomey, Pat [R-PA]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Wyden, Ron [D-OR]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Durbin, Richard J. [D-IL]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Markey, Edward J. [D-MA]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Menendez, Robert [D-NJ]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Casey, Robert P., Jr. [D-PA]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Gillibrand, Kirsten E. [D-NY]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Booker, Cory A. [D-NJ]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Van Hollen, Chris [D-MD]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Brown, Sherrod [D-OH]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Coons, Christopher A. [D-DE]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Klobuchar, Amy [D-MN]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Harris, Kamala D. [D-CA]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Udall, Tom [D-NM]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Duckworth, Tammy [D-IL]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Murray, Patty [D-WA]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Baldwin, Tammy [D-WI]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Reed, Jack [D-RI]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Carper, Thomas R. [D-DE]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Warren, Elizabeth [D-MA]"
"S_3065","Commerce","Sen. Blumenthal, Richard [D-CT]","Sen. Murphy, Christopher [D-CT]"
"S_3066","Transportation and Public Works","Sen. Ernst, Joni  [R-IA]","Sen. Duckworth, Tammy [D-IL]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Jones, Doug [D-AL]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Ernst, Joni  [R-IA]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Shaheen, Jeanne [D-NH]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Manchin, Joe, III [D-WV]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Scott, Tim [R-SC]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Sinema, Kyrsten [D-AZ]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Rosen, Jacky [D-NV]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Perdue, David [R-GA]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Portman, Rob [R-OH]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Peters, Gary C. [D-MI]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Boozman, John [R-AR]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Cramer, Kevin [R-ND]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Tester, Jon [D-MT]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Roberts, Pat [R-KS]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Tillis, Thom [R-NC]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Baldwin, Tammy [D-WI]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Blackburn, Marsha [R-TN]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. McSally, Martha [R-AZ]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Collins, Susan M. [R-ME]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Lankford, James [R-OK]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. King, Angus S., Jr. [I-ME]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Inhofe, James M. [R-OK]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Barrasso, John [R-WY]"
"S_3067","Health","Sen. Capito, Shelley Moore [R-WV]","Sen. Daines, Steve [R-MT]"
"S_3068","Public Lands and Natural Resources","Sen. Gardner, Cory [R-CO]","Sen. Bennet, Michael F. [D-CO]"
"S_3069","Public Lands and Natural Resources","Sen. Gardner, Cory [R-CO]","Sen. Bennet, Michael F. [D-CO]"
"S_307","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Markey, Edward J. [D-MA]"
"S_307","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Blumenthal, Richard [D-CT]"
"S_307","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Booker, Cory A. [D-NJ]"
"S_307","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Gillibrand, Kirsten E. [D-NY]"
"S_307","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Hirono, Mazie K. [D-HI]"
"S_3070","Crime and Law Enforcement","Sen. Feinstein, Dianne [D-CA]","Sen. Grassley, Chuck [R-IA]"
"S_3070","Crime and Law Enforcement","Sen. Feinstein, Dianne [D-CA]","Sen. Durbin, Richard J. [D-IL]"
"S_3070","Crime and Law Enforcement","Sen. Feinstein, Dianne [D-CA]","Sen. Capito, Shelley Moore [R-WV]"
"S_3071","Labor and Employment","Sen. Durbin, Richard J. [D-IL]","Sen. Blumenthal, Richard [D-CT]"
"S_3071","Labor and Employment","Sen. Durbin, Richard J. [D-IL]","Sen. Duckworth, Tammy [D-IL]"
"S_3071","Labor and Employment","Sen. Durbin, Richard J. [D-IL]","Sen. Leahy, Patrick J. [D-VT]"
"S_3071","Labor and Employment","Sen. Durbin, Richard J. [D-IL]","Sen. Harris, Kamala D. [D-CA]"
"S_3071","Labor and Employment","Sen. Durbin, Richard J. [D-IL]","Sen. Brown, Sherrod [D-OH]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Cramer, Kevin [R-ND]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Wicker, Roger F. [R-MS]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Inhofe, James M. [R-OK]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Scott, Rick  [R-FL]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Daines, Steve [R-MT]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Cotton, Tom [R-AR]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Sasse, Ben  [R-NE]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Lankford, James [R-OK]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Rounds, Mike  [R-SD]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Moran, Jerry [R-KS]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Scott, Tim [R-SC]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Rubio, Marco [R-FL]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Braun, Mike  [R-IN]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Kennedy, John [R-LA]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Loeffler, Kelly [R-GA]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Risch, James E. [R-ID]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Tillis, Thom [R-NC]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Blackburn, Marsha [R-TN]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Enzi, Michael B. [R-WY]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Blunt, Roy [R-MO]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Fischer, Deb [R-NE]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Lee, Mike [R-UT]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Cruz, Ted [R-TX]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Ernst, Joni  [R-IA]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Thune, John [R-SD]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Boozman, John [R-AR]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Hawley, Josh  [R-MO]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Portman, Rob [R-OH]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Cornyn, John [R-TX]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Graham, Lindsey [R-SC]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Barrasso, John [R-WY]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Young, Todd [R-IN]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. McConnell, Mitch [R-KY]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Hoeven, John [R-ND]"
"S_3072","Health","Sen. Hyde-Smith, Cindy [R-MS]","Sen. Sullivan, Dan  [R-AK]"
"S_3073","Commerce","Sen. Cassidy, Bill [R-LA]","Sen. Tillis, Thom [R-NC]"
"S_3073","Commerce","Sen. Cassidy, Bill [R-LA]","Sen. Menendez, Robert [D-NJ]"
"S_3073","Commerce","Sen. Cassidy, Bill [R-LA]","Sen. Durbin, Richard J. [D-IL]"
"S_3074","Health","Sen. Duckworth, Tammy [D-IL]","Sen. Duckworth, Tammy [D-IL]"
"S_3075","Public Lands and Natural Resources","Sen. Romney, Mitt  [R-UT]","Sen. Romney, Mitt  [R-UT]"
"S_3076","Public Lands and Natural Resources","Sen. Roberts, Pat [R-KS]","Sen. Roberts, Pat [R-KS]"
"S_3077","Transportation and Public Works","Sen. McSally, Martha [R-AZ]","Sen. Sinema, Kyrsten [D-AZ]"
"S_3078","Health","Sen. Grassley, Chuck [R-IA]","Sen. Wyden, Ron [D-OR]"
"S_3079","Transportation and Public Works","Sen. Wicker, Roger F. [R-MS]","Sen. Wicker, Roger F. [R-MS]"
"S_308","Public Lands and Natural Resources","Sen. Feinstein, Dianne [D-CA]","Sen. Harris, Kamala D. [D-CA]"
"S_3080","Armed Forces and National Security","Sen. Sullivan, Dan  [R-AK]","Sen. King, Angus S., Jr. [I-ME]"
"S_3080","Armed Forces and National Security","Sen. Sullivan, Dan  [R-AK]","Sen. Murkowski, Lisa [R-AK]"
"S_3080","Armed Forces and National Security","Sen. Sullivan, Dan  [R-AK]","Sen. Cramer, Kevin [R-ND]"
"S_3081","International Affairs","Sen. Gardner, Cory [R-CO]","Sen. Markey, Edward J. [D-MA]"
"S_3082","Water Resources Development","Sen. Gillibrand, Kirsten E. [D-NY]","Sen. Ernst, Joni  [R-IA]"
"S_3082","Water Resources Development","Sen. Gillibrand, Kirsten E. [D-NY]","Sen. Grassley, Chuck [R-IA]"
"S_3083","Housing and Community Development","Sen. Young, Todd [R-IN]","Sen. Van Hollen, Chris [D-MD]"
"S_3084","Armed Forces and National Security","Sen. Moran, Jerry [R-KS]","Sen. Tester, Jon [D-MT]"
"S_3085","Health","Sen. Crapo, Mike [R-ID]","Sen. Blumenthal, Richard [D-CT]"
"S_3085","Health","Sen. Crapo, Mike [R-ID]","Sen. Murphy, Christopher [D-CT]"
"S_3086","Law","Sen. Moran, Jerry [R-KS]","Sen. Scott, Rick  [R-FL]"
"S_3086","Law","Sen. Moran, Jerry [R-KS]","Sen. Blunt, Roy [R-MO]"
"S_3086","Law","Sen. Moran, Jerry [R-KS]","Sen. Hawley, Josh  [R-MO]"
"S_3086","Law","Sen. Moran, Jerry [R-KS]","Sen. Roberts, Pat [R-KS]"
"S_3086","Law","Sen. Moran, Jerry [R-KS]","Sen. Sinema, Kyrsten [D-AZ]"
"S_3086","Law","Sen. Moran, Jerry [R-KS]","Sen. McSally, Martha [R-AZ]"
"S_3087","Armed Forces and National Security","Sen. Warren, Elizabeth [D-MA]","Sen. Gardner, Cory [R-CO]"
"S_3088","Housing and Community Development","Sen. Duckworth, Tammy [D-IL]","Sen. Durbin, Richard J. [D-IL]"
"S_3088","Housing and Community Development","Sen. Duckworth, Tammy [D-IL]","Sen. Booker, Cory A. [D-NJ]"
"S_3089","Armed Forces and National Security","Sen. Tester, Jon [D-MT]","Sen. Hawley, Josh  [R-MO]"
"S_3089","Armed Forces and National Security","Sen. Tester, Jon [D-MT]","Sen. Coons, Christopher A. [D-DE]"
"S_3089","Armed Forces and National Security","Sen. Tester, Jon [D-MT]","Sen. Stabenow, Debbie [D-MI]"
"S_3089","Armed Forces and National Security","Sen. Tester, Jon [D-MT]","Sen. Booker, Cory A. [D-NJ]"
"S_309","Taxation","Sen. Sanders, Bernard [I-VT]","Sen. Gillibrand, Kirsten E. [D-NY]"
"S_3090","Housing and Community Development","Sen. Smith, Tina  [D-MN]","Sen. Klobuchar, Amy [D-MN]"
"S_3091","Armed Forces and National Security","Sen. Coons, Christopher A. [D-DE]","Sen. Murkowski, Lisa [R-AK]"
"S_3092","Health","Sen. Smith, Tina  [D-MN]","Sen. Braun, Mike  [R-IN]"
"S_3093","Science, Technology, Communications","Sen. Merkley, Jeff [D-OR]","Sen. Merkley, Jeff [D-OR]"
"S_3094","Science, Technology, Communications","Sen. Merkley, Jeff [D-OR]","Sen. Merkley, Jeff [D-OR]"
"S_3095","Education","Sen. Warren, Elizabeth [D-MA]","Sen. Bennet, Michael F. [D-CO]"
"S_3095","Education","Sen. Warren, Elizabeth [D-MA]","Sen. Sullivan, Dan  [R-AK]"
"S_3095","Education","Sen. Warren, Elizabeth [D-MA]","Sen. Tester, Jon [D-MT]"
"S_3095","Education","Sen. Warren, Elizabeth [D-MA]","Sen. Ernst, Joni  [R-IA]"
"S_3095","Education","Sen. Warren, Elizabeth [D-MA]","Sen. Gillibrand, Kirsten E. [D-NY]"
"S_3095","Education","Sen. Warren, Elizabeth [D-MA]","Sen. Cantwell, Maria [D-WA]"
"S_3095","Education","Sen. Warren, Elizabeth [D-MA]","Sen. Rosen, Jacky [D-NV]"
"S_3095","Education","Sen. Warren, Elizabeth [D-MA]","Sen. Smith, Tina  [D-MN]"
"S_3095","Education","Sen. Warren, Elizabeth [D-MA]","Sen. Van Hollen, Chris [D-MD]"
"S_3096","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Durbin, Richard J. [D-IL]"
"S_3097","Immigration","Sen. Gardner, Cory [R-CO]","Sen. Warren, Elizabeth [D-MA]"
"S_3098","Public Lands and Natural Resources","Sen. Perdue, David [R-GA]","Sen. Isakson, Johnny [R-GA]"
"S_3098","Public Lands and Natural Resources","Sen. Perdue, David [R-GA]","Sen. Loeffler, Kelly [R-GA]"
"S_3099","Native Americans","Sen. Murkowski, Lisa [R-AK]","Sen. Sullivan, Dan  [R-AK]"
"S_31","Public Lands and Natural Resources","Sen. Duckworth, Tammy [D-IL]","Sen. Durbin, Richard J. [D-IL]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Portman, Rob [R-OH]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Leahy, Patrick J. [D-VT]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Carper, Thomas R. [D-DE]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Whitehouse, Sheldon [D-RI]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Udall, Tom [D-NM]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Merkley, Jeff [D-OR]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Coons, Christopher A. [D-DE]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Markey, Edward J. [D-MA]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Van Hollen, Chris [D-MD]"
"S_310","Animals","Sen. Cardin, Benjamin L. [D-MD]","Sen. Feinstein, Dianne [D-CA]"
"S_3100","Native Americans","Sen. Murkowski, Lisa [R-AK]","Sen. Sullivan, Dan  [R-AK]"
"S_3101","Taxation","Sen. Menendez, Robert [D-NJ]","Sen. Crapo, Mike [R-ID]"
"S_3101","Taxation","Sen. Menendez, Robert [D-NJ]","Sen. Cortez Masto, Catherine  [D-NV]"
"S_3101","Taxation","Sen. Menendez, Robert [D-NJ]","Sen. Kaine, Tim [D-VA]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Heinrich, Martin [D-NM]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Udall, Tom [D-NM]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Peters, Gary C. [D-MI]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Smith, Tina  [D-MN]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Cardin, Benjamin L. [D-MD]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Hassan, Margaret Wood [D-NH]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Klobuchar, Amy [D-MN]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Van Hollen, Chris [D-MD]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Durbin, Richard J. [D-IL]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Warren, Elizabeth [D-MA]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Blumenthal, Richard [D-CT]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Hirono, Mazie K. [D-HI]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Wyden, Ron [D-OR]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Booker, Cory A. [D-NJ]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Sanders, Bernard [I-VT]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Brown, Sherrod [D-OH]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Bennet, Michael F. [D-CO]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Reed, Jack [D-RI]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Warner, Mark R. [D-VA]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Baldwin, Tammy [D-WI]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Casey, Robert P., Jr. [D-PA]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Markey, Edward J. [D-MA]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Coons, Christopher A. [D-DE]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Whitehouse, Sheldon [D-RI]"
"S_3102","Commerce","Sen. Schumer, Charles E. [D-NY]","Sen. Feinstein, Dianne [D-CA]"
"S_3103","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Lankford, James [R-OK]"
"S_3103","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Sinema, Kyrsten [D-AZ]"
"S_3103","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Smith, Tina  [D-MN]"
"S_3103","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Hyde-Smith, Cindy [R-MS]"
"S_3103","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Jones, Doug [D-AL]"
"S_3103","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Boozman, John [R-AR]"
"S_3103","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Stabenow, Debbie [D-MI]"
"S_3103","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Wicker, Roger F. [R-MS]"
"S_3103","Health","Sen. Durbin, Richard J. [D-IL]","Sen. Capito, Shelley Moore [R-WV]"
